ENTREZID	GENENAME	SYMBOL	L.major_4vsControl_logFC	L.major_4vsControl_test	L.major_8vsControl_logFC	L.major_8vsControl_test	L.major_24vsControl_logFC	L.major_24vsControl_test
9531	BCL2 associated athanogene 3	BAG3	1.25338518747382	1	1.61411150270481	1	0.530515332499144	0
9792	SERTA domain containing 2	SERTAD2	1.07697246122792	1	1.21010347941084	1	1.11077119553462	1
9322	thyroid hormone receptor interactor 10	TRIP10	1.13211716757158	1	1.14085382360259	1	1.11842867193097	1
29015	solute carrier family 43 member 3	SLC43A3	0.810926262133824	1	1.50881498913115	1	1.06349468072582	1
5990	regulatory factor X2	RFX2	1.02343740176647	1	0.762120939955123	1	1.59651722299783	1
113878	deltex E3 ubiquitin ligase 2	DTX2	1.07187953767375	1	0.983074925338453	1	1.32607758836379	1
9425	chromodomain Y like	CDYL	1.05389007710581	1	1.36109342450928	1	0.945616845552594	1
39	acetyl-CoA acetyltransferase 2	ACAT2	1.26519079696805	1	1.14702152789112	0	0.942297160999271	0
5597	mitogen-activated protein kinase 6	MAPK6	1.30012638741981	1	1.49902118850094	1	0.548836418478485	0
1051	CCAAT enhancer binding protein beta	CEBPB	1.18384717432298	1	1.0407137508761	1	1.10833061672885	1
694	BTG anti-proliferation factor 1	BTG1	0.90727265680199	1	1.09086972512633	1	1.33276171798098	1
6509	solute carrier family 1 member 4	SLC1A4	0.778201124955421	0	1.20622775202685	1	1.34504236467174	1
8303	stannin	SNN	1.15132211415401	1	1.31115049101447	1	0.865934149522465	1
9569	GTF2I repeat domain containing 1	GTF2IRD1	1.07930673542281	1	1.34169452999978	1	0.886310018672823	1
2321	fms related tyrosine kinase 1	FLT1	1.96543051489321	1	1.50091904700227	1	-0.16742195604809	0
10865	AT-rich interaction domain 5A	ARID5A	1.41163622799756	1	1.04999551071561	1	0.827237499556945	1
23043	TRAF2 and NCK interacting kinase	TNIK	0.498751404583416	0	1.29350834800489	1	1.49659083373587	1
5898	RAS like proto-oncogene A	RALA	1.13937263782723	1	1.39318309260397	1	0.746901113400044	0
27342	RAB guanine nucleotide exchange factor 1	RABGEF1	1.41894597642135	1	1.31267888002742	1	0.542787372619625	0
25897	ring finger protein 19A, RBR E3 ubiquitin protein ligase	RNF19A	1.26402273213445	1	1.28719721240805	1	0.720024181555454	1
5734	prostaglandin E receptor 4	PTGER4	1.26235523852071	1	1.05811088594428	1	0.946216909621191	1
2355	FOS like 2, AP-1 transcription factor subunit	FOSL2	1.26163142596485	1	1.11899131700398	1	0.882398969955087	0
284266	sialic acid binding Ig like lectin 15	SIGLEC15	0.278389911426732	0	0.923444737661905	0	2.03440302870517	1
24138	interferon induced protein with tetratricopeptide repeats 5	IFIT5	1.15903009781842	1	1.26374829879832	1	0.797411906235148	1
84159	AT-rich interaction domain 5B	ARID5B	1.21167748330469	1	0.91495692166831	1	1.09316592381547	1
10154	plexin C1	PLXNC1	0.265443813095821	0	1.05048725868819	1	1.89120867133948	1
9704	DExH-box helicase 34	DHX34	1.26196222664572	1	1.26205708989214	1	0.682852323711185	1
6646	sterol O-acyltransferase 1	SOAT1	0.579297935074463	0	1.06616177266802	1	1.5509786321416	1
150365	meiotic double-stranded break formation protein 1	MEI1	0.473864771326078	0	0.95347626180588	0	1.76708308349502	1
152007	GLI pathogenesis related 2	GLIPR2	1.08496781020601	1	1.03519331747957	1	1.07037639935584	1
116211	transmembrane 4 L six family member 19	TM4SF19	0.892979071021159	0	1.19010717795361	1	1.09648715857378	0
1593	cytochrome P450 family 27 subfamily A member 1	CYP27A1	0.397486828885604	0	0.934895928550237	0	1.84174246027373	1
89857	kelch like family member 6	KLHL6	0.940293948440772	1	1.03593350647589	1	1.19666587654007	1
65986	zinc finger and BTB domain containing 10	ZBTB10	1.14224727009917	1	0.893488579240126	1	1.13696324960502	1
7280	tubulin beta 2A class IIa	TUBB2A	1.50035820299785	1	1.49135180472826	1	0.178064586656804	0
8837	CASP8 and FADD like apoptosis regulator	CFLAR	1.10932585551372	1	1.00764606826917	1	1.05175563050494	1
9765	zinc finger FYVE-type containing 16	ZFYVE16	1.06265935521408	1	1.16607647597376	1	0.929996893038716	1
117247	solute carrier family 16 member 10	SLC16A10	1.45538024153694	1	1.31778156750372	1	0.384957152648632	0
8942	kynureninase	KYNU	0.912764705640635	1	1.16952258729336	1	1.07256148687481	1
5311	polycystin 2, transient receptor potential cation channel	PKD2	0.873820729493691	1	1.18177376740386	1	1.0950194340484	1
4790	nuclear factor kappa B subunit 1	NFKB1	1.20440687537338	1	1.12202190531884	1	0.821096699512927	1
4327	matrix metallopeptidase 19	MMP19	1.20543903413956	0	1.20350426848448	1	0.717909903693446	0
23429	RING1 and YY1 binding protein	RYBP	1.24855272497076	1	1.18874266193582	1	0.684497018295417	1
64859	nucleic acid binding protein 1	NABP1	1.02489878502359	1	1.07280306344032	1	1.02256960401357	1
84102	solute carrier family 41 member 2	SLC41A2	0.998149752429386	1	1.16195508631665	1	0.957917985305997	1
51524	transmembrane protein 138	TMEM138	0.645338374223103	1	1.00345579502019	1	1.46006648769527	1
2526	fucosyltransferase 4	FUT4	1.11895949444279	1	1.11727235481211	1	0.870991073560253	1
137075	claudin 23	CLDN23	0.208203685744671	0	1.07547369106474	1	1.81528423213532	1
3638	insulin induced gene 1	INSIG1	2.16258974751403	1	1.48673354314545	1	-0.555329844566165	0
23306	nuclear envelope integral membrane protein 1	NEMP1	1.13198383681777	1	1.04032194680497	1	0.920627735491607	1
51523	CXXC finger protein 5	CXXC5	0.895851236301418	1	1.3398040068425	1	0.856342707227956	1
64219	praja ring finger ubiquitin ligase 1	PJA1	1.07286745225005	1	1.16361216057908	1	0.851738030284704	1
3606	interleukin 18	IL18	0.781360302060227	0	0.847310339548176	0	1.45315474233667	1
2055	CLN8 transmembrane ER and ERGIC protein	CLN8	1.02778005105178	1	1.24071141173569	1	0.813145764088782	1
220213	OTU deubiquitinase 1	OTUD1	1.40051015622118	1	1.02003473813081	1	0.65847755100237	0
5371	promyelocytic leukemia	PML	0.770007838232432	1	1.24488303153124	1	1.06094652149768	1
157922	calmodulin regulated spectrin associated protein 1	CAMSAP1	1.10356010365251	1	1.34811849579389	1	0.616395077224341	1
55454	chondroitin sulfate N-acetylgalactosaminyltransferase 2	CSGALNACT2	1.00137950241215	1	1.1958998465536	1	0.866095082704707	1
23362	pleckstrin and Sec7 domain containing 3	PSD3	0.586897916711086	0	1.15726695881301	1	1.3169864244132	1
59274	talin rod domain containing 1	TLNRD1	1.48012347074348	1	1.18462650166868	1	0.391029491524883	0
93081	testis expressed 30	TEX30	0.884762336866316	1	1.09830610653734	1	1.06929921450566	1
54726	OTU deubiquitinase 4	OTUD4	1.18146966148777	1	1.16289857444787	1	0.703988903538141	1
6772	signal transducer and activator of transcription 1	STAT1	0.263759157227499	0	0.853813787307638	1	1.92273011987742	1
388650	divergent protein kinase domain 1A	DIPK1A	0.710248891389107	0	1.41035521675834	1	0.904249704116008	1
5732	prostaglandin E receptor 2	PTGER2	1.39014385158794	1	0.838587233970285	0	0.793563015683988	0
5814	purine rich element binding protein B	PURB	1.35403450269212	1	1.12151837779594	1	0.54371019279429	1
444	aspartate beta-hydroxylase	ASPH	1.03365207775069	1	1.56866216577748	1	0.411526068365781	0
57089	ectonucleoside triphosphate diphosphohydrolase 7	ENTPD7	1.20383388394007	1	1.31717267238746	1	0.491175890108813	0
10063	cytochrome c oxidase copper chaperone COX17	COX17	0.866067242824162	1	0.981278391192605	1	1.16289478061506	1
6484	ST3 beta-galactoside alpha-2,3-sialyltransferase 4	ST3GAL4	0.973302239740301	1	1.23309453677452	1	0.799228273996897	1
9043	sperm associated antigen 9	SPAG9	1.13708140251883	1	1.2067176061234	1	0.659662382785095	1
25895	EEF1A lysine methyltransferase 3	EEF1AKMT3	0.728904945735612	1	0.994399111626425	1	1.27998078131146	1
5326	PLAG1 like zinc finger 2	PLAGL2	1.00129290033499	1	1.07794023076052	1	0.921860444095302	1
55914	erbb2 interacting protein	ERBIN	1.2988902895307	1	1.26279549746588	1	0.433197140821349	0
2117	ETS variant transcription factor 3	ETV3	0.989600215804391	1	1.01115289125737	1	0.992543682008973	1
23657	solute carrier family 7 member 11	SLC7A11	1.009385747351	1	1.15060359829727	1	0.833301278602288	1
3398	inhibitor of DNA binding 2	ID2	1.04830375964139	1	1.06578546226514	1	0.857687494764352	1
10102	Ts translation elongation factor, mitochondrial	TSFM	0.767559390647969	1	0.909818940140712	1	1.29427873595044	1
3586	interleukin 10	IL10	1.30979011582983	1	1.13796533634797	0	0.518655337043857	0
23780	apolipoprotein L2	APOL2	0.265369003990131	0	1.21197059834289	1	1.48882795383481	1
55026	transmembrane protein 255A	TMEM255A	0.667819397402505	0	1.13353343712725	1	1.15474457514767	1
8553	basic helix-loop-helix family member e40	BHLHE40	1.23961396722055	1	0.977667317582764	1	0.732383663634458	1
7296	thioredoxin reductase 1	TXNRD1	1.00618375578314	1	1.31651887021609	1	0.62273154676498	1
23258	DENN domain containing 5A	DENND5A	0.741954583796565	0	1.11604857014428	1	1.08497894738193	1
90637	zinc finger AN1-type containing 2A	ZFAND2A	1.36687116057823	1	1.02849622077376	1	0.546894734973401	0
84930	microtubule associated serine/threonine kinase like	MASTL	1.33213458568114	1	1.2485237000895	1	0.359448050219973	0
51251	5'-nucleotidase, cytosolic IIIA	NT5C3A	0.611708040023837	0	1.26272816552116	1	1.06239224361751	1
51149	MRN complex interacting protein	MRNIP	1.17522157274672	1	1.23835036600117	1	0.522088420337292	0
8878	sequestosome 1	SQSTM1	1.07165314278889	1	1.27140197072859	1	0.582859032845159	1
3557	interleukin 1 receptor antagonist	IL1RN	1.02011537627436	1	1.12735519017183	1	0.775687621576679	1
6358	C-C motif chemokine ligand 14	CCL14	0.560103669940133	0	0.812037273937227	0	1.54841655252193	1
120103	solute carrier family 36 member 4	SLC36A4	0.57980933955187	0	0.970434442367241	1	1.36598054159097	1
54464	5'-3' exoribonuclease 1	XRN1	0.393420137774205	0	1.04685614120281	1	1.47314959435201	1
283991	UBA like domain containing 2	UBALD2	0.802322894583471	1	1.03296150029768	1	1.07771338549917	1
2230	ferredoxin 1	FDX1	0.52771906750465	0	0.891998178306142	1	1.49257010656059	1
8310	acyl-CoA oxidase 3, pristanoyl	ACOX3	1.0115593873213	1	1.15674755557224	1	0.738956013075555	1
10105	peptidylprolyl isomerase F	PPIF	1.17046969267722	1	1.11182719993232	1	0.610581047810147	1
10043	target of myb1 membrane trafficking protein	TOM1	0.796743057633442	1	0.930314507333957	1	1.15845121150285	1
4939	2'-5'-oligoadenylate synthetase 2	OAS2	0.67621594004614	1	1.04157216255099	1	1.16434920091822	1
3134	major histocompatibility complex, class I, F	HLA-F	0.701054914078115	1	0.88702200536448	1	1.29147607462482	1
2820	glycerol-3-phosphate dehydrogenase 2	GPD2	0.861225636648861	1	0.973482756561626	1	1.04466485731221	1
84919	protein phosphatase 1 regulatory subunit 15B	PPP1R15B	1.07328300743862	1	1.00755012431203	1	0.785430842740572	1
51232	cysteine rich transmembrane BMP regulator 1	CRIM1	0.86215132193264	1	1.14335370113985	1	0.848572823953464	1
104	adenosine deaminase RNA specific B1	ADARB1	0.650583413871457	0	1.06951472755658	1	1.12889707562583	1
7453	tryptophanyl-tRNA synthetase 1	WARS1	0.454462716269697	0	0.792156398222691	1	1.59755113998509	1
3290	hydroxysteroid 11-beta dehydrogenase 1	HSD11B1	0.678809691998255	0	0.831001989448714	0	1.32776814217592	1
22808	muscle RAS oncogene homolog	MRAS	0.967624783622094	1	1.13765581293142	1	0.726847111801602	1
3394	interferon regulatory factor 8	IRF8	1.0811351961744	1	1.02275297265916	1	0.727900276943423	1
201163	folliculin	FLCN	0.904860163013646	1	1.21802964051804	1	0.70724904894101	1
2744	glutaminase	GLS	1.19156607386486	1	1.01956617939361	1	0.618168089099745	0
4940	2'-5'-oligoadenylate synthetase 3	OAS3	0.678241301679218	0	1.03498207385622	1	1.10967448375414	1
5361	plexin A1	PLXNA1	0.94188429057383	1	1.13290370683072	1	0.746085474871993	1
4791	nuclear factor kappa B subunit 2	NFKB2	1.06560225092676	1	0.857797768310022	1	0.896244983387069	1
51015	isochorismatase domain containing 1	ISOC1	0.849556030009163	1	1.02536424958556	1	0.941282137265665	1
55300	phosphatidylinositol 4-kinase type 2 beta	PI4K2B	0.666155090952632	0	1.15584503760542	1	0.978947075638009	1
11026	leukocyte immunoglobulin like receptor A3	LILRA3	0.479022702417076	0	0.836216155517349	0	1.48461758601762	1
81796	solute carrier organic anion transporter family member 5A1	SLCO5A1	0.25642428373337	0	0.688074582776306	0	1.85055160680978	1
55207	ADP ribosylation factor like GTPase 8B	ARL8B	1.0041820009355	1	1.10213163441565	1	0.686380679504172	1
132864	cytoplasmic polyadenylation element binding protein 2	CPEB2	1.19988913480728	1	1.26176057822256	1	0.327514521817896	0
6526	solute carrier family 5 member 3	SLC5A3	0.907446334359978	1	0.960421628303557	1	0.91863082250843	1
28984	regulator of cell cycle	RGCC	1.0973087606631	1	1.21626024654636	1	0.470998019068082	0
4204	methyl-CpG binding protein 2	MECP2	0.7449176598371	1	1.04633966903634	1	0.966964971381991	1
80342	TRAF3 interacting protein 3	TRAF3IP3	0.733304846568778	0	1.03098986154295	1	0.993141930871216	1
11006	leukocyte immunoglobulin like receptor B4	LILRB4	0.764546610937705	0	1.26927843240266	1	0.721601908656741	1
11343	monoglyceride lipase	MGLL	0.562247976472758	1	1.04091644802588	1	1.14822893345913	1
124491	transmembrane protein 170A	TMEM170A	0.710465609379723	1	1.07858151180973	1	0.956539333272033	1
55633	TBC1 domain family member 22B	TBC1D22B	0.799832724002613	1	1.00751367186639	1	0.931481452831019	1
6648	superoxide dismutase 2	SOD2	0.722666077470713	1	0.95890961402454	1	1.0500081720705	1
10957	proline rich nuclear receptor coactivator 1	PNRC1	0.977792935372191	1	0.877639059338819	1	0.863834579846099	1
54407	solute carrier family 38 member 2	SLC38A2	0.480357785561038	0	1.20272402697183	1	1.03211233666689	1
153830	ring finger protein 145	RNF145	1.37157277927898	1	0.925890350972317	1	0.414184920771712	0
94240	epithelial stromal interaction 1	EPSTI1	0.430611417052246	0	1.01753454739188	1	1.25848610802764	1
7050	TGFB induced factor homeobox 1	TGIF1	1.0914080555918	1	0.820382942350667	1	0.780717084881706	1
83637	zinc finger MIZ-type containing 2	ZMIZ2	1.12545808033736	1	1.00161578964895	1	0.556535700819971	1
1959	early growth response 2	EGR2	1.29106276977143	1	0.956643783457281	1	0.424921847677297	0
4170	MCL1 apoptosis regulator, BCL2 family member	MCL1	0.954527545356529	1	0.845504316119506	1	0.862748028271476	1
84803	glycerol-3-phosphate acyltransferase 3	GPAT3	1.06899352363737	1	1.04662968678769	1	0.542316391760242	0
5918	retinoic acid receptor responder 1	RARRES1	0.525377114008517	0	0.811139803586284	0	1.31796405169159	1
285590	SH3 and PX domains 2B	SH3PXD2B	0.840833710386008	1	1.04567410462488	1	0.763667409716335	1
64778	fibronectin type III domain containing 3B	FNDC3B	0.961265426066401	1	0.886639479166766	1	0.798803454574061	1
1234	C-C motif chemokine receptor 5 (gene/pseudogene)	CCR5	0.834296006612828	0	1.07237689637397	1	0.736917682675957	0
9258	malignant fibrous histiocytoma amplified sequence 1	MFHAS1	1.04451929948432	1	0.95054587267747	1	0.648205304626162	1
10397	N-myc downstream regulated 1	NDRG1	1.14874753123501	1	0.724833573596445	0	0.765632708122006	0
9732	dedicator of cytokinesis 4	DOCK4	0.545380348151388	0	1.03316877777426	1	1.04619491936376	1
1164	CDC28 protein kinase regulatory subunit 2	CKS2	1.08242246882895	1	0.981679975747445	1	0.559962062016423	0
54739	XIAP associated factor 1	XAF1	0.76396109680277	0	1.00756896731389	1	0.84420003848382	0
51382	ATPase H+ transporting V1 subunit D	ATP6V1D	0.94133554460163	1	1.10920636590671	1	0.562424632311146	1
11044	terminal nucleotidyltransferase 4A	TENT4A	1.0189638260464	1	0.923960544202222	1	0.668726418984351	1
56951	chromosome 5 open reading frame 15	C5orf15	0.61761464207037	1	0.779842249715388	1	1.2087186681971	1
55048	VPS37C subunit of ESCRT-I	VPS37C	0.760063064427046	1	0.820682860645016	1	1.02381983267157	1
7358	UDP-glucose 6-dehydrogenase	UGDH	1.1138075039409	1	1.61165597881942	1	-0.1220301399833	0
129450	tRNA-yW synthesizing protein 5	TYW5	0.587699715549149	1	0.81461227689717	1	1.2004967151371	1
151987	protein phosphatase 4 regulatory subunit 2	PPP4R2	0.799856875906654	1	0.959278605615252	1	0.838351782591744	1
259307	interleukin 4 induced 1	IL4I1	0.505873662660079	0	0.808642281363126	1	1.28011543046999	1
23180	raftlin, lipid raft linker 1	RFTN1	0.780255903348717	1	0.925218324477441	1	0.881422685623715	1
1017	cyclin dependent kinase 2	CDK2	0.73638851900594	0	0.721670383154226	0	1.12773332062251	1
2268	FGR proto-oncogene, Src family tyrosine kinase	FGR	0.911644621165099	1	0.949527368668509	1	0.723568461939688	1
114882	oxysterol binding protein like 8	OSBPL8	0.852310026692415	1	1.2440636189428	1	0.487543022334847	0
57724	ectopic P-granules autophagy protein 5 homolog	EPG5	0.489184703409624	1	0.764363437725091	1	1.3274004558213	1
123	perilipin 2	PLIN2	0.902619939532332	1	0.807716994785775	1	0.866387382340948	1
5150	phosphodiesterase 7A	PDE7A	0.630899073035678	1	1.29154957415687	1	0.645504521396859	1
7803	protein tyrosine phosphatase 4A1	PTP4A1	0.947777897622117	1	1.10893791136031	1	0.511171520722616	1
151963	Mab-21 domain containing 2	MB21D2	1.16622885966798	1	0.843001725826204	1	0.558000962867565	0
2146	enhancer of zeste 2 polycomb repressive complex 2 subunit	EZH2	0.679583221510764	0	0.74971918989851	1	1.13180387644191	1
26270	F-box protein 6	FBXO6	0.335968815696416	0	0.762580596421438	1	1.46112619959604	1
5464	inorganic pyrophosphatase 1	PPA1	0.361201844856081	0	0.646261256180001	1	1.54282325647124	1
54557	small glutamine rich tetratricopeptide repeat containing beta	SGTB	0.877816814226625	1	1.08477289409134	1	0.585372576531977	1
4323	matrix metallopeptidase 14	MMP14	0.56554015109306	0	0.807713926158288	0	1.16535534751144	1
54662	TBC1 domain family member 13	TBC1D13	0.653944379657593	0	0.90400631284154	1	0.964024782996621	1
56938	aryl hydrocarbon receptor nuclear translocator like 2	ARNTL2	0.372943256603712	0	0.718295824040357	1	1.42954712962864	1
140688	nucleolar protein 4 like	NOL4L	1.07048837173554	1	0.973579976333244	1	0.472845114652632	0
25780	RAS guanyl releasing protein 3	RASGRP3	0.751788926861074	0	0.969896153934309	1	0.792085226553265	0
25976	TCDD inducible poly(ADP-ribose) polymerase	TIPARP	1.25562443014539	1	0.844839881635117	1	0.407212962847623	0
10797	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase	MTHFD2	0.853144017613126	1	0.765771017387941	1	0.882053392649052	1
55332	DNA damage regulated autophagy modulator 1	DRAM1	0.841630869401408	1	0.818032672531396	1	0.834659983156575	1
1820	AT-rich interaction domain 3A	ARID3A	0.916253399750397	1	0.991537031977966	1	0.582804520768789	1
9956	heparan sulfate-glucosamine 3-sulfotransferase 2	HS3ST2	0.832502352586522	0	1.15357814921946	1	0.502338058321504	0
